OBJID,mass,star_forming,has_agn,classification
,35747279830.84194,0,0,spiral
,47942425273.58988,1,0,spiral
,204497027673.8713,0,0,spiral
,6983674672.586249,0,0,spiral
,9666271741.32602,1,0,elliptical
,7902836554.378158,0,0,spiral
,66318241208.895966,0,0,spiral
,24803159153.39948,0,0,spiral
,8180465172.183759,1,0,spiral
,7216057746.678522,0,0,spiral
,6813903834.165734,0,0,elliptical
,5852346075.563268,1,0,spiral
,13169733901.57138,0,0,irregular
,41397489055.51476,0,0,spiral
,377423554140.79407,0,0,spiral
,31988656469.143066,0,0,spiral
,79953779844.54253,1,0,spiral
,67596778655.08725,0,0,spiral
,33377284456.302834,1,0,spiral
,46161721871.129906,0,0,elliptical
,42666301700.193054,1,0,spiral
,3861579675.396557,1,0,irregular
,6996196518.166775,0,0,elliptical
,29120712720.82622,0,0,spiral
,120269636951.07222,0,0,spiral
,37788182140.028404,0,0,spiral
,26800012710.33821,0,0,spiral
,50671527925.460655,0,1,spiral
,51908681765.81655,0,0,spiral
,4123955781.7020783,0,0,spiral
,17296610272.64544,0,0,elliptical
,32947692191.162323,1,0,spiral
,32276319065.038006,0,0,spiral
,17876232726.3525,1,0,spiral
,62399196872.27625,0,0,irregular
,8151208460.381711,0,0,spiral
,46646493218.61677,1,0,spiral
,15654240438.379637,0,0,spiral
,14172517437.236685,1,0,spiral
,81170458662.0855,1,0,spiral
,145614291012.61282,0,1,spiral
,18372869909.852295,1,0,spiral
,9486193954.904943,1,0,spiral
,26069938100.695427,0,0,spiral
,34067165472.97432,1,0,spiral
,29004407623.08195,0,0,spiral
,5452265552.712942,1,0,spiral
,23127143759.728714,1,0,spiral
,22029213906.336647,0,0,spiral
,26898310342.294937,0,0,spiral
,11341173645.350517,1,0,spiral
,19137182566.111183,1,0,spiral
,39250663271.135025,0,1,spiral
,23002127161.06426,0,0,spiral
,26646918890.727608,0,0,spiral
,193381978853.6776,0,0,spiral
,22250870185.101227,1,0,spiral
,2932121753.507526,1,0,spiral
,62802799023.34438,0,1,elliptical
,439418158778.5554,0,0,spiral
,58055049541.11886,1,0,spiral
,16852603382.353691,1,0,spiral
,84786166572.3567,0,0,spiral
,34373519360.14653,0,1,spiral
,50871670614.37948,0,0,spiral
,19939625625.572823,1,0,spiral
,35033134786.94803,1,0,spiral
,13009871290.122137,1,0,spiral
,8724127419.418596,0,0,spiral
,8957792538.24797,0,0,spiral
,67201814578.48423,0,0,spiral
,19535835964.541912,1,0,spiral
,12575984690.414595,1,0,spiral
,9631701173.44464,1,0,spiral
,58475911479.91523,0,0,spiral
,17560019748.89044,0,0,spiral
,32370544152.262695,1,0,spiral
,27690257857.12493,0,0,spiral
,33015889321.867477,1,0,spiral
,40864670362.07743,0,0,spiral
,7349909641.89219,1,0,spiral
,11882203882.259916,0,0,spiral
,7959925444.504696,0,0,spiral
,5598697461.146888,1,0,spiral
,34262890633.806293,1,0,spiral
,47618202767.932106,1,0,spiral
,90539689338.01576,0,0,spiral
,12162504109.02292,1,0,spiral
,12746002519.770966,1,0,spiral
,23878992547.523106,0,0,irregular
,6457255933.208634,1,0,irregular
,26744655002.057545,0,0,spiral
,54571513653.05802,1,0,spiral
,116266607357.1137,0,1,spiral
,6983674672.586249,1,0,spiral
,100831447079.93051,0,0,spiral
,5819437389.002567,0,0,spiral
,41864797994.78311,1,0,spiral
,84264956320.46667,1,0,spiral
,105502074669.47002,0,0,spiral
,7696920485.128456,1,0,spiral
,37395470347.32735,0,0,spiral
,19732358628.16478,0,0,spiral
,69161117188.6188,0,0,spiral
,27858838133.41134,0,0,spiral
,12700037402.92345,1,0,spiral
,296298191017.4463,0,1,spiral
,37637346734.02619,0,0,spiral
,10873390868.380766,0,0,spiral
,4282023042.5192766,0,0,spiral
,486236996394.11975,0,0,spiral
,36502112561.69908,0,0,spiral
,16545122994.42328,0,0,spiral
,19948350944.156372,0,0,spiral
,49593070730.086555,1,0,spiral
,24104270922.97447,0,0,spiral
,11423100560.033667,0,0,spiral
,88489348981.90843,0,0,spiral
,26191537910.05956,1,0,spiral
,10171453078.223524,0,0,spiral
,13760968477.292738,0,0,spiral
,22228747876.139507,1,0,spiral
,15598218512.595549,1,0,spiral
,9167839467.045862,1,0,spiral
,54085145202.934494,0,0,spiral
,8727522959.771729,0,0,spiral
,32262275835.441505,1,0,spiral
,39890823324.507675,0,0,spiral
,4821320473.208766,1,0,spiral
,22753069846.394005,1,0,spiral
,40602053581.97685,1,0,spiral
,45017150342.45769,1,0,spiral
,13933428713.707642,0,0,spiral
,10090089070.531452,1,0,spiral
,17704635907.426224,1,0,spiral
,92128075689.35515,1,0,spiral
,18350588645.53703,1,0,spiral
,16035222852.686321,0,0,spiral
,7553530723.252061,0,0,spiral
,24279067358.69864,0,0,spiral
,21375978304.032917,1,0,spiral
,122011003762.15125,0,0,spiral
,4347233822.499858,1,0,spiral
,158911746228.65564,0,0,spiral
,47942425273.58988,1,0,spiral
,17042605848.411116,0,0,spiral
,13508527150.482784,1,0,spiral
,3941277372.7012315,1,0,spiral
,166826485231.69327,0,1,spiral
,20486605286.137733,0,0,spiral
,13540945807.684942,1,0,spiral
,26191537910.05956,0,0,spiral
,10387594792.8443,1,0,spiral
,23470967927.999252,0,1,spiral
,9127839604.455511,0,0,spiral
,84421681864.44418,0,0,spiral
,16920375626.591446,0,0,spiral
,57123393573.26718,0,0,spiral
,6314776731.161059,1,0,spiral
,17648304972.07233,0,0,spiral
,13760968477.292738,0,0,spiral
,38404489806.6916,0,0,spiral
,46833541512.232216,0,0,spiral
,814959449899.3375,0,0,spiral
,4194729883.537747,0,0,spiral
,18565856954.723263,0,0,spiral
,7814982322.830306,0,0,spiral
,19804733374.663357,1,0,spiral
,8997047223.493305,1,0,spiral
,9516472566.889147,1,0,spiral
,15771463674.366491,0,0,spiral
,9736099419.22075,1,0,spiral
,52562377379.944214,0,0,spiral
,73030622078.6052,1,0,spiral
,35287183835.45778,0,0,spiral
,22854304004.36241,0,0,spiral
,8302387509.912598,1,0,spiral
,14894948295.603449,1,0,spiral
,7811636032.362959,0,0,elliptical
,17712220087.503155,0,0,spiral
,7553530723.252061,0,0,spiral
,19137182566.111183,0,0,spiral
,13833497629.369162,0,0,spiral
,53695760781.06067,1,0,spiral
,4226705607.3098555,1,0,irregular
,44352080821.64811,0,0,spiral
,11295774139.009512,0,1,spiral
,9272183118.010584,1,0,spiral
,23554777162.702286,1,0,spiral
,9255587694.354803,1,0,spiral
,5005287176.322418,1,0,elliptical
,50635371424.77525,1,0,spiral
,21114509645.233772,1,0,spiral
,13443829625.779242,0,0,spiral
,7871200950.384958,1,0,spiral
,202084032752.47052,0,0,irregular
,4968222073.0548315,1,0,spiral
,403098331008.0498,0,1,irregular
,274729945501.3112,0,0,spiral
,4202251104.4302173,1,0,spiral
,28459548114.365364,0,0,spiral
,30123331421.65907,1,0,spiral
,5771902682.023133,0,0,spiral
,12463413388.220228,0,0,spiral
,38528491013.667076,1,0,spiral
,24466395959.82306,1,0,spiral
,10747884729.48595,1,0,spiral
,103106964194.89676,0,1,spiral
,9384108057.199951,1,0,spiral
,23320131766.383743,0,0,spiral
,23061311391.21066,1,0,spiral
,77025051967.46112,1,0,spiral
,28447165538.53392,0,0,spiral
,3823860146.0673175,1,0,spiral
,14070871599.416754,0,0,spiral
,254101951242.74017,0,0,spiral
,89418627596.427,0,0,spiral
,13808738330.412403,0,0,spiral
,25919343662.446846,0,0,spiral
,31974738399.7878,0,0,spiral
,5894622534.122342,0,0,spiral
,18732813094.683743,0,0,spiral
,12435779129.97784,1,0,spiral
,14966629231.180387,1,0,spiral
,91760125737.34799,0,0,spiral
,8724127419.418596,1,0,spiral
,129686867414.67314,0,0,spiral
,42441136007.690186,1,0,spiral
,33863044396.692474,1,0,spiral
,5350692584.562767,1,0,spiral
,76250377828.81909,0,0,spiral
,31974738399.7878,0,1,spiral
,79201425815.2284,0,0,spiral
,37742355414.07941,0,0,spiral
,6624483153.627801,1,0,elliptical
,17056031915.283323,0,0,spiral
,13366016718.10438,1,0,spiral
,22260606873.982635,1,0,spiral
,51834390952.91222,1,0,spiral
,35527528785.61553,0,1,spiral
,46817584175.62615,1,0,spiral
,32356385422.48889,0,0,spiral
,39093990221.65043,0,0,spiral
,5331544028.358728,1,0,spiral
,15828107820.411652,1,0,spiral
,21355463410.834152,0,0,spiral
,114229953498.73903,1,0,spiral
,20477644537.53664,1,0,spiral
,32370544152.262695,0,0,spiral
,124522261648.29675,0,0,spiral
,42286038415.53588,0,0,spiral
,72978343281.4081,0,1,spiral
,21039383020.928493,1,0,spiral
,8989944280.64885,1,0,spiral
,31202112616.49472,1,0,spiral
,14894948295.603449,0,0,spiral
,26276105686.633057,1,0,spiral
,44638953027.0804,0,0,spiral
,185514132567.0151,0,0,spiral
,17103775993.928349,0,0,spiral
,16442959988.42219,0,0,spiral
,118162861620.56512,0,0,spiral
,11341173645.350517,1,0,spiral
,19137182566.111183,1,0,spiral
,9837052744.413067,0,0,elliptical
,39518003922.390976,1,0,spiral
,21941282038.877163,1,0,spiral
,21666262470.80624,1,0,spiral
,9987918731.996769,1,0,spiral
,14204011001.307951,0,0,spiral
,6115077986.080281,0,0,spiral
,22260606873.982635,1,0,spiral
,4289700781.5069294,1,0,spiral
,5050484004.706379,1,0,spiral
,18417895307.976498,1,0,spiral
,7710721192.389193,1,0,spiral
,171032246422.20273,0,1,spiral
,23872285513.324062,0,0,spiral
,20775668165.039856,1,0,spiral
,376373467340.26196,0,0,spiral
,64547585282.301384,0,0,irregular
,20701794825.55147,1,0,spiral
,100105744525.90913,0,0,spiral
,11813429666.920916,1,0,spiral
,31963843821.947754,0,0,spiral
,15840577112.722204,1,0,spiral
,14197928998.220963,0,0,spiral
,47597374781.16321,1,0,spiral
,12649169144.69478,0,0,elliptical
,10171453078.223524,1,0,spiral
,63258224763.3662,0,0,elliptical
,75545047742.95714,0,0,spiral
,43287250363.57716,0,0,spiral
,17577657580.669758,0,0,spiral
,15507971706.933521,0,0,spiral
,60517084907.377174,0,0,spiral
,94919403428.69485,0,0,spiral
,29004407623.08195,1,0,spiral
,13933428713.707642,0,0,spiral
,20420670604.672783,0,0,spiral
,5185599836.559761,1,0,spiral
,52925503705.216515,0,0,spiral
,23301989380.50407,0,0,spiral
,27871028795.495274,0,0,spiral
,107299821625.91205,0,0,spiral
,35385635530.88511,0,0,spiral
,4799621609.456189,1,0,spiral
,116266607357.1137,0,0,spiral
,11095247642.63069,0,0,spiral
,19948350944.156372,1,0,spiral
,18483661224.20702,1,0,irregular
,6046262524.297344,1,0,spiral
,15062879436.196653,1,0,spiral
,44352080821.64811,0,0,spiral
,10500186188.141771,1,0,spiral
,4554566002.123948,0,0,spiral
,12791780542.859295,0,0,spiral
,7741729628.773983,0,0,spiral
,10810455664.402016,0,0,spiral
,91170429343.14572,0,0,spiral
,352717493806.6287,0,0,spiral
,19155566491.990692,1,0,spiral
,449822318809.62964,0,0,spiral
,13889096648.578827,1,0,spiral
,161849737735.56036,0,1,spiral
,7811636032.362959,0,0,spiral
,4705480738.411433,0,0,spiral
,5862839430.033204,1,0,spiral
,55570205139.15015,1,0,spiral
,10364563102.5616,0,0,spiral
,11510203446.752474,1,0,spiral
,17868454886.506798,1,0,spiral
,7161236227.12589,0,0,spiral
,5430439754.759949,1,0,spiral
,7161236227.12589,1,0,spiral
,113862312521.01286,0,0,spiral
,44352080821.64811,0,0,spiral
,10096201275.982035,0,0,spiral
,54434971515.43342,0,0,spiral
,106610259385.2013,0,0,spiral
,8242842468.737801,0,0,spiral
,131801999874.79091,0,0,spiral
,20143363967.15972,1,0,spiral
,15396712487.666445,0,0,spiral
,25390485193.43054,1,0,spiral
,60786340712.18305,0,0,spiral
,15041875855.093653,1,0,spiral
,57637083909.01058,0,1,spiral
,16274213156.42231,0,0,spiral
,62879198896.579254,0,0,spiral
,43133231868.71683,1,0,spiral
,28539016332.01054,0,0,spiral
,23152292469.48706,1,0,spiral
,23309931646.101036,0,0,spiral
,35847015199.99686,1,0,spiral
,204206706046.72784,0,0,spiral
,8330786412.023016,1,0,irregular
,14868289204.195263,1,0,spiral
,4760417028.056481,1,0,elliptical
,13342094120.027466,0,0,spiral
,20502555679.57395,1,0,spiral
,16509046850.382475,0,0,spiral
,20836894843.439175,0,0,spiral
,30467021567.17566,0,0,spiral
,12791780542.859295,0,0,elliptical
,120571315685.59589,0,0,spiral
,36122683007.113525,0,0,spiral
,22029213906.336647,0,0,spiral
,11448484487.128656,1,0,spiral
,24346806267.986713,0,0,spiral
,14761653264.616972,0,0,spiral
,127569836819.172,0,0,spiral
,17203349005.871788,1,0,spiral
,29185692336.134003,1,0,elliptical
,22019629129.705406,0,0,spiral
,350450755039.6702,0,0,spiral
,12321682106.154215,0,1,spiral
,10767180659.024914,1,0,spiral
,18617655933.717438,1,0,spiral
,10476904856.801912,1,0,spiral
,11660844393.28819,1,0,spiral
,13736338991.562357,0,0,spiral
,23168877855.61994,0,0,spiral
,10566569162.086576,0,0,spiral
,11341173645.350517,0,0,spiral
,16035222852.686321,1,0,spiral
,133674632867.47739,0,1,spiral
,33136985672.543198,1,0,spiral
,162896592592.25977,0,1,spiral
,73982840224.30536,0,0,spiral
,45308324261.73686,0,0,spiral
,15863280366.854137,0,0,spiral
,35287183835.45778,1,0,spiral
,10519037418.679865,0,0,spiral
,5818486084.5315075,1,0,spiral
,11079802013.649113,1,0,spiral
,38635985997.688614,0,0,spiral
,13656833039.204002,1,0,spiral
,70621510124.91083,0,0,spiral
,254101951242.74017,0,0,spiral
,428373897794.29803,0,1,spiral
,5111636940.334854,0,0,spiral
,30589191616.893585,1,0,spiral
,11983895132.769018,1,0,spiral
,50159015066.03744,1,0,spiral
,95607728475.04947,0,0,spiral
,26907478380.326466,1,0,spiral
,10041763758.702192,1,0,spiral
,5700802559.592008,1,0,spiral
,12626529565.84063,1,0,spiral
,240937833016.89478,0,0,spiral
,15335078377.470009,0,0,spiral
,21260378890.111683,1,0,spiral
,75701589771.73997,0,0,spiral
,91791401319.78503,1,0,spiral
,457642131824.9543,0,0,elliptical
,95874475263.57838,0,1,spiral
,141990078732.18643,0,0,elliptical
,212603788901.11682,0,0,spiral
,26180142131.63725,0,0,spiral
,16339659421.535885,0,0,spiral
,15335078377.470009,0,0,spiral
,60268169358.05146,0,0,spiral
,15971032741.120714,1,0,spiral
,57611873708.89226,1,0,spiral
,18226446284.271454,0,0,spiral
,15008524551.651974,0,0,spiral
,473121844157.8841,0,0,spiral
,9797651778.625624,1,0,spiral
,12999630256.169546,0,0,spiral
,616230230849.2273,0,0,spiral
,18724619446.864193,0,0,spiral
,35033134786.94803,0,0,spiral
,43114464862.56749,0,0,spiral
,12211387140.466795,0,0,spiral
,8228070420.927473,0,0,spiral
,11284439695.659101,1,0,spiral
,18064003136.974876,1,0,spiral
,6148228503.41309,1,0,irregular
,244771021337.17664,0,0,spiral
,83694901002.26263,0,0,spiral
,8275971758.888443,0,0,elliptical
,15689026624.13778,0,0,elliptical
,13246404110.041,1,0,spiral
,6405897716.984392,1,0,spiral
,103854423669.95479,0,0,spiral
,50813019139.35528,0,1,spiral
,62025318064.10867,0,1,spiral
,4682944383.935195,1,0,spiral
,5625640815.636097,1,0,spiral
,9571852552.522436,1,0,spiral
,8507794671.039158,1,0,spiral
,261072423088.5786,0,1,spiral
,29727268106.78571,0,0,spiral
,16222433404.83389,0,0,spiral
,45017150342.45769,0,0,spiral
,8771401686.751894,1,0,spiral
,16035222852.686321,1,0,spiral
,3683782666.1007667,1,0,spiral
,8724127419.418596,1,0,spiral
,7422393929.815818,1,0,spiral
,52623169239.75854,1,0,spiral
,96656262978.92725,1,0,spiral
,23291850827.025707,1,0,spiral
,19939625625.572823,0,0,irregular
,29120712720.82622,1,0,spiral
,7533017910.28879,0,0,elliptical
,94572528384.68497,1,0,spiral
,18793297987.087704,0,0,spiral
,270061079931.20987,0,0,spiral
,25365241409.548637,0,0,spiral
,378807875932.6423,0,1,spiral
,18325549245.663578,0,0,spiral
,33470407507.96971,1,0,spiral
,33136985672.543198,1,0,spiral
,58029656524.72126,0,1,spiral
,16063974275.65836,1,0,spiral
,19740993249.4295,0,0,spiral
,7392681571.040651,1,0,spiral
,8557324479.000384,1,0,elliptical
,8287527833.790137,0,0,spiral
,17933951874.436485,1,0,spiral
,25760008381.87831,0,0,spiral
,6117697517.6466675,0,0,elliptical
,6017304650.898404,1,0,elliptical
,14163937444.033316,0,0,elliptical
,8282491521.843455,1,0,spiral
,201490697376.89966,0,0,irregular
,16725110663.28109,0,0,elliptical
,24387652605.24211,1,0,spiral
,20775668165.039856,0,0,spiral
,8673632155.767736,1,0,spiral
,31554332678.2042,0,0,spiral
,29652888188.375423,0,0,spiral
,12876386379.246874,0,0,spiral
,7747828518.851416,1,0,spiral
,8133116626.501512,1,0,spiral
,11275530913.900097,1,0,spiral
,136839664272.44765,0,0,spiral
,16725110663.28109,1,0,spiral
,30687958628.250504,1,0,spiral
,29250210780.015232,0,0,spiral
,2316850442.0440073,1,0,irregular
,15535777759.776173,0,0,spiral
,33619248398.44172,1,0,spiral
,30910497853.975822,0,0,spiral
,57842892204.08163,0,0,spiral
,13288684789.957575,1,0,spiral
,2179902151.40627,1,0,spiral
,125021584854.63654,0,1,spiral
,5788059674.279639,1,0,spiral
,6813903834.165734,1,0,irregular
,6139655453.581693,0,0,irregular
,17042605848.411116,0,0,spiral
,11168632477.805613,0,0,spiral
,32077979093.109238,1,0,spiral
,6893455874.745036,0,0,spiral
,19472961266.49005,0,0,spiral
,43800392269.96974,0,0,spiral
,49039496214.31239,0,1,spiral
,8089263828.326082,1,0,spiral
,91424796010.19223,0,1,spiral
,175804909926.7174,0,0,spiral
,14434807613.600174,0,0,spiral
,24466395959.82306,0,0,spiral
,24466395959.82306,0,0,spiral
,3099616756.362196,0,0,spiral
,24643761665.655724,0,0,spiral
,18325549245.663578,0,0,spiral
,7258067452.865573,1,0,spiral
,32710561563.12241,1,0,spiral
,9431287848.910864,1,0,spiral
,661523078526.08,0,0,spiral
,78182040311.80716,0,0,spiral
,31472989727.58761,1,0,spiral
,18159839256.32319,0,0,spiral
,421683880720.4323,0,0,spiral
,5692853397.586203,1,0,irregular
,15452473233.951239,1,0,spiral
,37470630429.558846,0,1,spiral
,10888548753.053957,0,0,spiral
,5491651890.382688,0,0,spiral
,23802139709.030132,0,0,spiral
,7843050294.781078,1,0,spiral
,47464946970.42029,0,0,elliptical
,11377373094.559069,1,0,spiral
,3209364171.8250365,1,0,spiral
,57868203494.86269,0,0,spiral
,21579729672.01873,0,0,spiral
,21191953873.357338,0,0,spiral
,9393533748.15467,1,0,spiral
,15535777759.776173,0,0,spiral
,12649169144.69478,1,0,spiral
,12740544820.064585,1,0,spiral
,11593351407.030321,1,0,spiral
,6220008812.513126,1,0,spiral
,96249393155.8953,0,1,spiral
,10724054193.426321,1,0,spiral
,10230668202.369146,1,0,spiral
,27699695823.075333,0,0,spiral
,14014544922.445091,1,0,spiral
,10500186188.141771,1,0,spiral
,75490795175.9459,0,0,spiral
,10364563102.5616,0,0,spiral
,63054632667.86989,0,0,irregular
,27589129645.265327,0,0,spiral
,9714512244.243582,1,0,elliptical
,17648304972.07233,0,0,spiral
,14591300445.81869,1,0,spiral
,33713124159.857834,0,0,spiral
,19338197885.367764,0,0,spiral
,114637841448.32301,0,0,spiral
,9908114118.317308,1,0,spiral
,3483461379.8714576,1,0,spiral
,48724343920.66981,0,0,elliptical
,23168877855.61994,1,0,spiral
,16605157529.088177,1,0,spiral
,18299532714.588203,1,0,spiral
,5005287176.322418,1,0,spiral
,10585539571.53476,0,0,spiral
,5137147079.438383,1,0,spiral
,31226333952.840065,0,0,spiral
,14539115947.385462,0,0,spiral
,39250663271.135025,0,1,spiral
,25939464131.480946,1,0,spiral
,23301989380.50407,0,0,spiral
,21030228913.679268,0,1,spiral
,21861099453.46306,0,0,spiral
,20851869583.48748,0,0,spiral
,44098620092.63185,0,0,spiral
,15840577112.722204,1,0,spiral
,146625329134.77072,0,0,spiral
,34526455834.75518,1,0,spiral
,7843050294.781078,1,0,spiral
,4537650055.906403,1,0,spiral
,3726790673.7379713,1,0,spiral
,21123749077.650887,0,0,spiral
,20486605286.137733,0,0,spiral
,64083024385.36096,0,0,spiral
,6115077986.080281,1,0,spiral
,46646493218.61677,0,0,elliptical
,30824426135.791588,0,0,spiral
,38528491013.667076,0,0,spiral
,43466032460.624535,1,0,spiral
,32696254111.269173,1,0,spiral
,36436361312.31292,0,0,spiral
,41010588364.26395,1,0,spiral
,42271630524.80335,1,0,spiral
,36384633109.59181,0,0,spiral
,5963442004.200993,1,0,irregular
,44083696117.19669,1,0,spiral
,19338197885.367764,0,0,spiral
,3332376015.4185486,1,0,spiral
,13656833039.204002,0,0,spiral
,9736099419.22075,0,0,spiral
,13619777099.623737,1,0,spiral
,20477644537.53664,1,0,spiral
,39504539168.921135,0,0,spiral
,9753556408.44205,1,0,spiral
,15116943851.886147,1,0,spiral
,22616739716.156338,1,0,spiral
,8228070420.927473,1,0,spiral
,68908373653.5562,1,0,spiral
,40002119233.14715,0,1,spiral
,16545732550.508766,1,0,spiral
,182406369705.8174,0,0,spiral
,13889096648.578827,1,0,spiral
,41679451976.95668,1,0,spiral
,12649169144.69478,1,0,spiral
,12282478143.881153,0,0,spiral
,16822440465.026228,0,0,spiral
,40733150328.09128,0,0,spiral
,4987374724.560626,0,0,spiral
,82256835923.15193,0,0,spiral
,20851869583.48748,0,1,spiral
,8953956908.870804,0,0,spiral
,10670800488.598,0,0,spiral
,133244410572.71658,0,0,spiral
,69632181282.0603,0,0,spiral
,10508482371.079264,1,0,spiral
,31010302305.522873,0,0,irregular
,333772844563.0283,0,0,spiral
,170957437690.27942,0,1,spiral
,18109314037.92165,1,0,spiral
,25045689950.89799,1,0,spiral
,5928939244.081604,1,0,spiral
,16538647847.713305,0,0,spiral
,30800516547.35848,0,0,spiral
